open,high,low,close,adj_close,volume,market_cap,pe_ratio,beta,eps,forward_pe,net_income,debt_to_equity,return_on_equity_roe,current_ratio,dividends_paid,dividend_yield,quarterly_revenue_growth,target_price,free_cash_flow,operating_margin,profit_margin,quick_ratio,price_to_book_ratio,enterprise_value,total_debt,beta_5y,annual_dividend_rate,company_Netflix,ticker_NFLX,date
94.69999695,95.37999725,93.18000031,95.09999847,95.09999847,9913500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-07-07
96.0,97.41000366,95.30000305,97.05999756,97.05999756,8335400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-07-08
96.19000244,96.87000275,94.30000305,94.66999817,94.66999817,13276200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-07-11
95.06999969,96.72000122,94.08999634,95.97000122,95.97000122,11617400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-07-12
96.26000214,96.72000122,94.80000305,96.43000031,96.43000031,8768900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-07-13
97.0,98.26999664,96.80000305,98.01999664,98.01999664,9885000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-07-14
98.51999664,98.69999695,97.41000366,98.38999939,98.38999939,9041900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-07-15
86.66999817,88.48999786,85.81999969,87.91000366,87.91000366,23525100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-07-20
88.30000305,88.37999725,85.20999908,85.98999786,85.98999786,16084000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-07-21
86.48000336,86.5,85.11000061,85.88999939,85.88999939,11363900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-07-22
85.73000336,87.87000275,85.01000214,87.66000366,87.66000366,14135000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-07-25
91.02999878,93.09999847,90.90000153,91.41000366,91.41000366,19577600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-07-26
91.5,92.05999756,90.09999847,92.04000092,92.04000092,8727500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-07-27
91.91999817,92.20999908,90.68000031,91.65000153,91.65000153,6227700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-07-28
91.19000244,91.75,90.58999634,91.25,91.25,6960200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-07-29
91.23000336,94.66999817,90.5,94.37000275,94.37000275,10666900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-01
94.0,94.08000183,92.18000031,93.55999756,93.55999756,9836200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-02
93.27999878,94.66999817,92.55000305,93.09999847,93.09999847,7030900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-03
93.19999695,93.73000336,91.81999969,93.44000244,93.44000244,6043400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-04
93.76999664,97.73999786,93.55999756,97.02999878,97.02999878,18364800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-05
95.91000366,95.93000031,94.0,95.11000061,95.11000061,10135400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-08
95.12000275,95.80999756,93.48000336,93.98999786,93.98999786,9175400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-09
94.40000153,94.75,92.94999695,93.93000031,93.93000031,6511100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-10
94.59999847,96.33000183,94.37000275,95.88999939,95.88999939,8547700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-11
95.52999878,96.83000183,95.08000183,96.58999634,96.58999634,6592900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-12
96.83000183,96.91000366,95.23999786,95.30999756,95.30999756,7304600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-15
95.19000244,95.61000061,94.40000153,95.12000275,95.12000275,6311300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-16
94.94000244,96.93000031,94.84999847,96.37000275,96.37000275,8315600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-17
95.98000336,97.22000122,95.16999817,96.16000366,96.16000366,7252600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-18
96.05000305,96.77999878,95.51000214,95.87000275,95.87000275,6942900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-19
95.66999817,96.12999725,94.94999695,95.26000214,95.26000214,5830500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-22
95.68000031,96.58999634,95.48000336,95.94000244,95.94000244,5239100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-23
96.12999725,96.36000061,94.91000366,95.18000031,95.18000031,6276500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-24
96.37999725,98.25,96.04000092,97.31999969,97.31999969,10823100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-25
97.33000183,97.94999695,96.56999969,97.58000183,97.58000183,6617600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-26
96.97000122,98.44999695,96.56999969,97.30000305,97.30000305,8008400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-29
97.83999634,98.84999847,97.13999939,97.44999695,97.44999695,6093500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-30
97.48000336,97.87999725,96.76000214,97.44999695,97.44999695,4690600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-08-31
97.80999756,97.98000336,96.91999817,97.37999725,97.37999725,4148600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-01
97.90000153,98.18000031,97.01000214,97.37999725,97.37999725,4247200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-02
97.76000214,100.3199997,97.65000153,100.0899963,100.0899963,9036100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-06
100.1100006,100.1900024,98.41999817,99.15000153,99.15000153,6468500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-07
99.23000336,100.0500031,98.81999969,99.66000366,99.66000366,5201200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-08
99.05999756,99.38999939,96.5,96.5,96.5,7373300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-09
95.91000366,99.29000092,95.70999908,99.05000305,99.05000305,7718400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-12
97.16999817,98.0,95.33000183,96.08999634,96.08999634,11788100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-13
97.34999847,98.34999847,96.95999908,97.01000214,97.01000214,8481000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-14
97.23000336,97.97000122,96.52999878,97.33999634,97.33999634,5293500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-15
97.09999847,99.48999786,97.04000092,99.48000336,99.48000336,9445100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-16
99.90000153,100.3499985,97.81999969,98.05999756,98.05999756,8616200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-19
98.77999878,99.16000366,97.66000366,98.25,98.25,4736800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-20
96.90000153,97.09999847,93.26000214,94.87999725,94.87999725,20042200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-21
95.54000092,95.87999725,94.23000336,95.83000183,95.83000183,11215000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-22
95.75,96.97000122,95.43000031,95.94000244,95.94000244,6179500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-23
95.37999725,95.37999725,94.04000092,94.55999756,94.55999756,6739200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-26
95.04000092,97.63999939,95.0,97.06999969,97.06999969,9680100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-27
97.09999847,97.58999634,96.01999664,97.48000336,97.48000336,7235100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-28
97.30999756,98.30999756,96.59999847,96.66999817,96.66999817,6217600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-29
96.90000153,99.52999878,96.79000092,98.55000305,98.55000305,9807900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-09-30
98.0,103.3899994,98.0,102.6299973,102.6299973,15344500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-03
103.1900024,104.4400024,101.8600006,102.3399963,102.3399963,12143100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-04
103.5,106.9700012,103.4300003,106.2799988,106.2799988,12942900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-05
104.9700012,105.4700012,103.8799973,105.0699997,105.0699997,6587700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-06
103.9800034,106.5,103.5500031,104.8199997,104.8199997,8659500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-07
103.1800003,104.5299988,102.7600021,103.3300018,103.3300018,6699700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-10
102.3099976,102.9000015,99.86000061,100.5899963,100.5899963,9032900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-11
100.8799973,102.4700012,99.22000122,99.5,99.5,7426500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-12
98.01000214,100.5,97.62999725,100.2300034,100.2300034,8319300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-13
101.5899963,102.0999985,100.3499985,101.4700012,101.4700012,9531100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-14
100.5,100.7300034,98.37999725,99.80000305,99.80000305,26589500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-17
118.25,122.4499969,118.0,121.8700027,121.8700027,21981700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-19
121.9700012,123.75,121.0599976,123.3499985,123.3499985,14492800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-20
122.5,127.8499985,122.3099976,127.5,127.5,18832400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-21
127.4199982,129.2899933,126.1500015,127.3300018,127.3300018,15980700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-24
126.5199966,128.0599976,125.75,126.5100021,126.5100021,8253900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-25
126.2900009,128.7200012,125.75,126.9700012,126.9700012,8602400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-26
127.4300003,128.1799927,125.9300003,126.4700012,126.4700012,6914200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-27
126.0800018,128.9299927,126.0100021,126.5699997,126.5699997,7077300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-28
126.8499985,126.9000015,124.4000015,124.8700027,124.8700027,6517500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-10-31
124.9800034,125.8300018,121.8000031,123.3000031,123.3000031,6978600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-01
122.8300018,124.0699997,121.8300018,122.3399963,122.3399963,4816500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-02
122.3099976,123.7200012,121.8399963,122.1399994,122.1399994,5041300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-03
122.0,123.4300003,121.6200027,122.0299988,122.0299988,5077700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-04
124.2600021,125.75,123.3700027,124.5800018,124.5800018,5827100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-07
124.1200027,125.8099976,123.2200012,124.3399963,124.3399963,4690800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-08
121.8399963,123.6500015,120.8600006,122.1900024,122.1900024,7705700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-09
122.7600021,122.9700012,113.6999969,115.4199982,115.4199982,19718700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-10
114.9000015,116.6299973,113.1100006,114.7799988,114.7799988,11080300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-11
114.75,115.9000015,110.6800003,113.3799973,113.3799973,9932400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-14
114.5500031,116.4100037,113.0899963,113.5899963,113.5899963,7445100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-15
112.9599991,116.1200027,111.8099976,115.1900024,115.1900024,5933700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-16
115.1299973,116.8099976,113.5599976,115.0299988,115.0299988,6232700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-17
115.7300034,116.4199982,113.5100021,115.2099991,115.2099991,6746800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-18
116.1999969,118.7200012,116.1900024,117.9599991,117.9599991,7064500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-21
118.3199997,119.4599991,116.9800034,118.0400009,118.0400009,7007200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-22
117.7600021,118.8899994,117.3099976,117.6900024,117.6900024,4521300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-23
117.6399994,118.3899994,117.1800003,117.4100037,117.4100037,1616300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-25
117.0500031,117.6200027,115.7099991,116.9300003,116.9300003,5278900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-28
117.3000031,119.1800003,117.1299973,117.5100021,117.5100021,7082300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-29
119.0,120.3700027,116.3899994,117.0,117.0,7715100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-11-30
117.5199966,118.6800003,113.9499969,117.2200012,117.2200012,8636900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-01
116.75,120.9800034,116.75,120.8099976,120.8099976,8953600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-02
120.7300034,120.75,118.4000015,119.1600037,119.1600037,7626300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-05
120.0999985,124.7900009,119.4199982,124.5699997,124.5699997,11513200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-06
124.4800034,125.75,123.25,125.3899994,125.3899994,8204700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-07
125.4000015,126.3499985,122.1600037,123.2399979,123.2399979,8987700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-08
123.7799988,124.3000031,121.7300034,122.8799973,122.8799973,4700800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-09
122.8399963,124.0299988,122.3000031,122.8300018,122.8300018,3917600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-12
123.5100021,125.0899963,122.7799988,123.7799988,123.7799988,5564500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-13
123.4300003,124.4000015,122.5,123.4400024,123.4400024,6110300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-14
123.4400024,127.4300003,122.9499969,125.0,125.0,7376200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-15
126.3899994,126.6800003,124.0100021,124.2200012,124.2200012,7868000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-16
124.3000031,126.4400024,122.8700027,125.4499969,125.4499969,4867300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-19
125.4599991,126.3000031,124.6399994,125.1200027,125.1200027,3937800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-20
125.5299988,127.7399979,125.0,126.5,126.5,6514800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-21
126.8399963,127.5,125.1800003,125.5800018,125.5800018,4160700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-22
125.6100006,126.2799988,125.0800018,125.5899963,125.5899963,2010400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-23
126.2399979,129.0500031,125.6999969,128.3500061,128.3500061,5288200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-27
129.0700073,129.0700073,125.7600021,125.8899994,125.8899994,4389200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-28
125.9499969,126.1399994,124.1999969,125.3300018,125.3300018,3445100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-29
126.2399979,126.5699997,123.5999985,123.8000031,123.8000031,4455400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2016-12-30
124.9599991,128.1900024,124.3099976,127.4899979,127.4899979,9437900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-03
127.4899979,130.1699982,126.5500031,129.4100037,129.4100037,7843600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-04
129.2200012,132.75,128.8999939,131.8099976,131.8099976,10185500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-05
132.0800018,133.8800049,129.8099976,131.0700073,131.0700073,10657900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-06
131.4799957,131.9900055,129.8899994,130.9499969,130.9499969,5771800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-09
131.2700043,132.2200012,129.2899933,129.8899994,129.8899994,5985800,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-10
130.9100037,131.5,129.25,130.5,130.5,5615100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-11
130.6300049,130.8500061,128.5,129.1799927,129.1799927,5388900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-12
131.1499939,133.9299927,130.5800018,133.6999969,133.6999969,10515000,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-13
135.0399933,135.3999939,132.0899963,132.8899994,132.8899994,12220200,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-17
133.2100067,133.6499939,131.0599976,133.2599945,133.2599945,16168600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-18
142.0099945,143.4600067,138.25,138.4100037,138.4100037,23203400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-19
139.3600006,140.7899933,137.6600037,138.6000061,138.6000061,9497400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-20
138.6499939,139.4900055,137.3099976,137.3899994,137.3899994,7433900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-23
138.1100006,140.9299927,137.0299988,140.1100006,140.1100006,7754700,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-24
140.8000031,141.3899994,139.0500031,139.5200043,139.5200043,7238100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-25
140.4499969,141.2100067,138.5099945,138.9600067,138.9600067,6038300,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-26
139.4600067,142.4900055,139.0,142.4499969,142.4499969,8323900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-27
141.7700043,141.9700012,138.8000031,141.2200012,141.2200012,8122500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-30
140.5500031,141.8300018,139.6999969,140.7100067,140.7100067,4411600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-01-31
141.1999969,142.4100037,139.3000031,140.7799988,140.7799988,6033400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-02-01
140.6100006,141.0399933,139.0500031,139.1999969,139.1999969,3462400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-02-02
139.5099945,140.6399994,139.1000061,140.25,140.25,3512600,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-02-03
140.0,141.0,139.1600037,140.9700012,140.9700012,3552100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-02-06
141.4900055,144.2799988,141.0500031,144.0,144.0,8573500,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-02-07
143.5700073,145.0700073,142.5599976,144.7400055,144.7400055,6887100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-02-08
144.9799957,145.0899963,143.5800018,144.1399994,144.1399994,4555100,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-02-09
144.6799927,145.3000031,143.9700012,144.8200073,144.8200073,6171900,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-02-10
145.1900024,145.9499969,143.0500031,143.1999969,143.1999969,4790400,0,3,2,3,4,0,3,2,2,2,2,3,4,0,2,1,2,3,0,0,2,2,1.0,1.0,2017-02-13
